Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,County,District,Ward,District Code,Ward Code,Country,County Code,Constituency,Introduced,Terminated,Parish,National Park,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code,Local authority,MSOA Code,Middle layer super output area,Parish Code,Census output area,Constituency Code,Index of Multiple Deprivation,Quality,User Type,Last updated,Nearest station,Distance to station,Postcode area,Postcode district,Police force,Water company,Plus Code,Average Income,Sewage Company,Travel To Work Area,ITL level 2,ITL level 3
OX1 4BW,Yes,51.752334,-1.254280,451574,206223,SP515062,"Oxfordshire","Oxford","Holywell",E07000178,E05013106,England,E10000025,"Oxford East",1980-01-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,70,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172567,E14000873,21643,1,0,2021-09-22,"Oxford",1.09954,OX,OX1,"Thames Valley","Thames Water",9C3WQP2W+W7,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 4BX,Yes,51.752116,-1.255443,451494,206198,SP514061,"Oxfordshire","Oxford","Holywell",E07000178,E05013106,England,E10000025,"Oxford East",1980-01-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,71,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172567,E14000873,21643,1,0,2021-09-22,"Oxford",1.02349,OX,OX1,"Thames Valley","Thames Water",9C3WQP2V+RR,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 4BY,No,51.752134,-1.255356,451500,206200,SP514062,"Oxfordshire","Oxford","Holywell",E07000178,E05013106,England,E10000025,"Oxford East",1980-01-01,1995-01-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,71,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172567,E14000873,21643,8,1,2021-09-22,"Oxford",1.02911,OX,OX1,"Thames Valley","",9C3WQP2V+VV,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 4BZ,Yes,51.752133,-1.255312,451503,206200,SP515061,"Oxfordshire","Oxford","Holywell",E07000178,E05013106,England,E10000025,"Oxford East",1980-01-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,71,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172567,E14000873,21643,1,1,2021-09-22,"Oxford",1.03212,OX,OX1,"Thames Valley","Thames Water",9C3WQP2V+VV,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 4DA,Yes,51.752272,-1.254499,451559,206216,SP515062,"Oxfordshire","Oxford","Holywell",E07000178,E05013106,England,E10000025,"Oxford East",1980-01-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,70,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172567,E14000873,21643,1,1,2021-09-22,"Oxford",1.08542,OX,OX1,"Thames Valley","Thames Water",9C3WQP2W+W6,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 4DB,Yes,51.752224,-1.256759,451403,206209,SP514062,"Oxfordshire","Oxford","Carfax & Jericho",E07000178,E05013098,England,E10000025,"Oxford East",1980-01-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,72,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,1,0,2021-09-22,"Oxford",0.932185,OX,OX1,"Thames Valley","Thames Water",9C3WQP2V+V7,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 4DD,No,51.752001,-1.255662,451479,206185,SP514061,"Oxfordshire","Oxford","Holywell",E07000178,E05013106,England,E10000025,"Oxford East",1980-01-01,2019-05-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,71,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172567,E14000873,21643,1,1,2021-09-22,"Oxford",1.01062,OX,OX1,"Thames Valley","Thames Water",9C3WQP2V+RP,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 4DE,No,51.752057,-1.256023,451454,206191,SP514061,"Oxfordshire","Oxford","Holywell",E07000178,E05013106,England,E10000025,"Oxford East",1980-01-01,2000-09-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,71,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172567,E14000873,21643,1,1,2021-09-22,"Oxford",0.985102,OX,OX1,"Thames Valley","",9C3WQP2V+RH,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 4DF,Yes,51.752076,-1.256226,451440,206193,SP514061,"Oxfordshire","Oxford","Holywell",E07000178,E05013106,England,E10000025,"Oxford East",1980-01-01,,"Oxford, unparished area","",4,1,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,71,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172567,E14000873,21643,1,0,2021-09-22,"Oxford",0.97098,OX,OX1,"Thames Valley","Thames Water",9C3WQP2V+RG,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 4DG,Yes,51.752013,-1.256212,451441,206186,SP514061,"Oxfordshire","Oxford","Holywell",E07000178,E05013106,England,E10000025,"Oxford East",1980-01-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,71,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172567,E14000873,21643,1,1,2021-09-22,"Oxford",0.973093,OX,OX1,"Thames Valley","Thames Water",9C3WQP2V+RG,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 4DH,Yes,51.752021,-1.256599,451414,206187,SP514061,"Oxfordshire","Oxford","Holywell",E07000178,E05013106,England,E10000025,"Oxford East",1980-01-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,71,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145417,E14000873,5004,1,0,2021-09-22,"Oxford",0.946712,OX,OX1,"Thames Valley","Thames Water",9C3WQP2V+R9,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 4DJ,No,51.751244,-1.256819,451400,206100,SP513061,"Oxfordshire","Oxford","Holywell",E07000178,E05013106,England,E10000025,"Oxford East",1998-06-01,1999-06-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,69,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145417,E14000873,5004,8,1,2021-09-22,"Oxford",0.950815,OX,OX1,"Thames Valley","",9C3WQP2V+F7,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 4DL,No,51.751244,-1.256819,451400,206100,SP513061,"Oxfordshire","Oxford","Holywell",E07000178,E05013106,England,E10000025,"Oxford East",1992-08-01,1994-05-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,69,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145417,E14000873,5004,8,1,2021-09-22,"Oxford",0.950815,OX,OX1,"Thames Valley","",9C3WQP2V+F7,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 4DN,Yes,51.751964,-1.257024,451385,206180,SP513061,"Oxfordshire","Oxford","Holywell",E07000178,E05013106,England,E10000025,"Oxford East",1980-01-01,,"Oxford, unparished area","",5,3,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,71,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145417,E14000873,5004,1,0,2021-09-22,"Oxford",0.919085,OX,OX1,"Thames Valley","Thames Water",9C3WQP2V+Q5,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 4DP,No,51.752023,-1.256314,451434,206187,SP514061,"Oxfordshire","Oxford","Holywell",E07000178,E05013106,England,E10000025,"Oxford East",1985-04-01,1999-06-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,71,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172567,E14000873,21643,1,1,2021-09-22,"Oxford",0.965989,OX,OX1,"Thames Valley","Thames Water",9C3WQP2V+RF,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 4DQ,No,51.752001,-1.255662,451479,206185,SP514061,"Oxfordshire","Oxford","Holywell",E07000178,E05013106,England,E10000025,"Oxford East",1980-01-01,2016-08-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,71,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172567,E14000873,21643,1,1,2021-09-22,"Oxford",1.01062,OX,OX1,"Thames Valley","Thames Water",9C3WQP2V+RP,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 4DR,No,51.751253,-1.258267,451300,206100,SP513061,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",1995-07-01,1996-12-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,71,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,8,1,2021-09-22,"Oxford",0.85483,OX,OX1,"Thames Valley","",9C3WQP2R+GM,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 4DS,Yes,51.751922,-1.257344,451363,206175,SP513061,"Oxfordshire","Oxford","Holywell",E07000178,E05013106,England,E10000025,"Oxford East",1980-01-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,72,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145417,E14000873,5004,1,0,2021-09-22,"Oxford",0.89836,OX,OX1,"Thames Valley","Thames Water",9C3WQP2V+Q3,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 4DT,Yes,51.751959,-1.248271,451989,206186,SP519061,"Oxfordshire","Oxford","Holywell",E07000178,E05013106,England,E10000025,"Oxford East",1980-01-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,62,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172567,E14000873,21643,1,0,2021-09-22,"Oxford",1.51495,OX,OX1,"Thames Valley","Thames Water",9C3WQQ22+QM,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 4DU,Yes,51.750706,-1.248556,451971,206046,SP519060,"Oxfordshire","Oxford","Holywell",E07000178,E05013106,England,E10000025,"Oxford East",1980-01-01,,"Oxford, unparished area","",6,2,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,60,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172567,E14000873,21643,1,0,2021-09-22,"Oxford",1.51771,OX,OX1,"Thames Valley","Thames Water",9C3WQQ22+7H,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 4DW,No,51.751573,-1.247832,452020,206143,SP520061,"Oxfordshire","Oxford","Holywell",E07000178,E05013106,England,E10000025,"Oxford East",2007-01-01,2007-01-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,62,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172567,E14000873,21643,1,0,2021-09-22,"Oxford",1.5503,OX,OX1,"Thames Valley","",9C3WQQ22+JV,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 4DX,Yes,51.750710,-1.249208,451926,206046,SP519060,"Oxfordshire","Oxford","Holywell",E07000178,E05013106,England,E10000025,"Oxford East",1980-01-01,,"Oxford, unparished area","",11,3,"","","Oxford 008A","Urban city and town",South East,60,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172567,E14000873,21643,1,0,2021-09-22,"Oxford",1.47374,OX,OX1,"Thames Valley","Thames Water",9C3WQQ22+78,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 4DY,No,51.751894,-1.257272,451368,206172,SP513061,"Oxfordshire","Oxford","Holywell",E07000178,E05013106,England,E10000025,"Oxford East",1980-01-01,1997-12-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,71,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145417,E14000873,5004,8,1,2021-09-22,"Oxford",0.903827,OX,OX1,"Thames Valley","Thames Water",9C3WQP2V+Q3,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 4DZ,No,51.751253,-1.258267,451300,206100,SP513061,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",1995-01-01,1996-12-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,71,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,8,1,2021-09-22,"Oxford",0.85483,OX,OX1,"Thames Valley","",9C3WQP2R+GM,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 4EA,Yes,51.752249,-1.256527,451419,206212,SP514062,"Oxfordshire","Oxford","Carfax & Jericho",E07000178,E05013098,England,E10000025,"Oxford East",1980-01-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,72,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,1,1,2021-09-22,"Oxford",0.947552,OX,OX1,"Thames Valley","Thames Water",9C3WQP2V+V9,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 4EB,No,51.752001,-1.255662,451479,206185,SP514061,"Oxfordshire","Oxford","Holywell",E07000178,E05013106,England,E10000025,"Oxford East",1980-01-01,2016-08-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,71,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172567,E14000873,21643,1,1,2021-09-22,"Oxford",1.01062,OX,OX1,"Thames Valley","Thames Water",9C3WQP2V+RP,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 4ED,No,51.751244,-1.256819,451400,206100,SP513061,"Oxfordshire","Oxford","Holywell",E07000178,E05013106,England,E10000025,"Oxford East",1991-01-01,1994-05-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,69,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145417,E14000873,5004,8,1,2021-09-22,"Oxford",0.950815,OX,OX1,"Thames Valley","",9C3WQP2V+F7,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 4EE,Yes,51.751581,-1.256046,451453,206138,SP514061,"Oxfordshire","Oxford","Holywell",E07000178,E05013106,England,E10000025,"Oxford East",1981-09-01,,"Oxford, unparished area","",1,1,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,69,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172567,E14000873,21643,1,0,2021-09-22,"Oxford",0.993519,OX,OX1,"Thames Valley","Thames Water",9C3WQP2V+JH,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 4EF,No,51.750231,-1.267367,450673,205980,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2001-06-01,2007-03-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410366,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 4EG,No,51.750231,-1.267367,450673,205980,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2001-06-01,2019-02-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410366,OX,OX1,"Thames Valley","Thames Water",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 4EH,Yes,51.751808,-1.255574,451485,206164,SP514061,"Oxfordshire","Oxford","Holywell",E07000178,E05013106,England,E10000025,"Oxford East",1980-01-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,70,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172567,E14000873,21643,1,0,2021-09-22,"Oxford",1.02032,OX,OX1,"Thames Valley","Thames Water",9C3WQP2V+PQ,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 4EJ,Yes,51.751700,-1.254943,451529,206152,SP515061,"Oxfordshire","Oxford","Holywell",E07000178,E05013106,England,E10000025,"Oxford East",1980-01-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,69,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172567,E14000873,21643,1,0,2021-09-22,"Oxford",1.0652,OX,OX1,"Thames Valley","Thames Water",9C3WQP2W+M2,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 4EL,Yes,51.752154,-1.248590,451967,206207,SP519062,"Oxfordshire","Oxford","Holywell",E07000178,E05013106,England,E10000025,"Oxford East",1985-04-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,64,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172567,E14000873,21643,1,1,2021-09-22,"Oxford",1.49082,OX,OX1,"Thames Valley","Thames Water",9C3WQQ22+VH,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 4EN,No,51.751226,-1.253922,451600,206100,SP515061,"Oxfordshire","Oxford","Holywell",E07000178,E05013106,England,E10000025,"Oxford East",1993-01-01,1994-05-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,68,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145417,E14000873,5004,8,1,2021-09-22,"Oxford",1.14471,OX,OX1,"Thames Valley","",9C3WQP2W+FC,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 4EP,Yes,51.751730,-1.254145,451584,206156,SP515061,"Oxfordshire","Oxford","Holywell",E07000178,E05013106,England,E10000025,"Oxford East",1980-01-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,68,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172567,E14000873,21643,1,0,2021-09-22,"Oxford",1.11858,OX,OX1,"Thames Valley","Thames Water",9C3WQP2W+M8,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 4EQ,Yes,51.752254,-1.256509,451420,206213,SP514062,"Oxfordshire","Oxford","Carfax & Jericho",E07000178,E05013098,England,E10000025,"Oxford East",2019-11-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,68,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,5,0,2021-09-22,"Oxford",0.948696,OX,OX1,"Thames Valley","",9C3WQP2V+W9,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 4ER,Yes,51.751802,-1.254130,451585,206164,SP515061,"Oxfordshire","Oxford","Holywell",E07000178,E05013106,England,E10000025,"Oxford East",1980-01-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,69,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172567,E14000873,21643,1,0,2021-09-22,"Oxford",1.11822,OX,OX1,"Thames Valley","Thames Water",9C3WQP2W+P8,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 4ES,Yes,51.752120,-1.253241,451646,206200,SP516061,"Oxfordshire","Oxford","Holywell",E07000178,E05013106,England,E10000025,"Oxford East",1980-01-01,,"Oxford, unparished area","",1,1,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,69,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145417,E14000873,5004,1,0,2021-09-22,"Oxford",1.17341,OX,OX1,"Thames Valley","Thames Water",9C3WQP2W+RP,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 4ET,Yes,51.751933,-1.252574,451692,206180,SP516061,"Oxfordshire","Oxford","Holywell",E07000178,E05013106,England,E10000025,"Oxford East",1980-01-01,,"Oxford, unparished area","",2,1,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,66,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145417,E14000873,5004,1,0,2021-09-22,"Oxford",1.2217,OX,OX1,"Thames Valley","Thames Water",9C3WQP2W+QX,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 4EU,No,51.752023,-1.256314,451434,206187,SP514061,"Oxfordshire","Oxford","Holywell",E07000178,E05013106,England,E10000025,"Oxford East",1980-01-01,2003-01-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,71,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172567,E14000873,21643,1,1,2021-09-22,"Oxford",0.965989,OX,OX1,"Thames Valley","Thames Water",9C3WQP2V+RF,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 4EW,Yes,51.751531,-1.253902,451601,206134,SP516061,"Oxfordshire","Oxford","Holywell",E07000178,E05013106,England,E10000025,"Oxford East",1980-01-01,,"Oxford, unparished area","",328,2,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,68,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145417,E14000873,5004,1,1,2021-09-22,"Oxford",1.13907,OX,OX1,"Thames Valley","Thames Water",9C3WQP2W+JC,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
